447	10101	100	10102	100	10103	20
#co duoi prepare fly
448	10104	20	10105	20
449	10106	20	10107	20
#co duoi duong ong
450	10108	100
451	10109	100



#mario big bo sung
#mairio big cam rua walking
480	10072	100	10151	100
481	10073	100	10153	100

#mairio big cam rua run
482	10072	50	10151	50
483	10073	50	10153	50
484	10154	20	10155	20
485	10156	20	10157	20



#mario lua
#idle phai
1201	10201	100
#idle trai
1202	10202	100
#walking right
1203	10201	100	10203	100
#walking left
1204	10202	100	10204	100
#run right
1205	10201	100	10203	100	10205	100
#run left
1206	10202	100	10204	100	10206	100
#nhay phai trai
1207	10207	100
1208	10208	100
#nem dan phai trai
1209	10209	100	10210	100
1210	10211	100	10212	100
1211	10213	100
1212	10214	100
#da cham phai trai
1213	10215	100
1214	10216	100
#cam rua idle phai trai
1215	10217	100
1216	10218	100
#cam rua walking phai trai
1217	10217	100	10219	100
1218	10218	100	10220	100
#cam rua run phai trai
1219	10217	50	10219	50
1220	10218	50	10220	50



#walk right big
500	10001	100	10002	100	10003	100
#walk left big
501	10011	100	10012	100	10013	100


#walk right small
502	10021	100	10022	100	10023	100
#walk left small
503	10031	100	10032	100	10033	100
#nhay phai
504	10034	300	10034	300
#nhay trai
505	10024	200	10024	300
#RUN right small
506	10021	50	10022	50
#RUN left small
507	10031	50	10032	50
#die
599	10099	100
#mario an nam trai
508	10035	100	10036	100
# mario an nam phai
509	10037	100	10038	100
#mario phanh phai trai
510	10039	100
511	10040	100
#cam rua small idle
512	10041	100
513	10042	100
#da chan small
514	10043	100
515	10044	100
#mario small cam rua walking
516	10041	100	10045	100
517	10042	100	10046	100
#mario run cam rua small
518	10041	50	10045	50
519	10042	50	10046	50


# ==== BRICK =========
601	20001	100
#brick effect
650	20050	100	20051	100	20052	100	20052	100
651	91070	100
652	91072	100

#=====BRICK DOI ======
603	20002	100

# ==== QUESTION MARK BRICK =========
602	40001	100	40001	100	40002	100	40003	100	40004	100
618	40005	100
619	40006	100
620	40007	100

#hinh khoi
#hinh vuong mau gach
604	20004	100
605	20005	100
606	20006	100
#hinh chu nhat xanh
608	20007	100
609	20008	100
610	20009	100
#hinh chu nhat xanh la cay
611	20029	100
612	20030	100
613	20031	100
#ong khoi
614	20013	100
615	20014	100
616	20015	100
617	20016	100

# ==== GOOMBA  =========
# walk
701	30001	100	30002	100
# die
702	30003	100
# goomba red co canh
703	30011	100	30004	100	30012	100	30005	100
#co canh thap
704	30006	100	30007	100
#ko canh
705	30008	100	30009	100
#red die
706	30010	100


# Mushroom,leaf
801	50001	100
806	50007	100
802	50002	100
804	50006	100
#money
803	50003	100	50004	200	50005	150
#Turle
#rua xanh
901	60001	150	60002	150
902	60003	150	60004	150
903	60005	100
904	60005	100	60006	100
#rua xanh co canh
905	60007	70	60008	50	60009	50
#rua do ko canh
906	60010	100	60011	100
907	60012	100
908	60013	100
909	60014	100	60015	100

#plant
1001	70001	100
1002	70002	100
1003	70003	100
1004	70004	100
1005	70005	100
1006	70006	100
1007	70007	100
1008	70008	100
1009	70009	100
1010	70010	100



#bullet
1101	80001	100	80002	100	80003	100	80004	100

#coin
1901	91001	100
1902	91002	100
1903	91003	100
1904	91004	100
1905	91005	100
1906	91006	100
1907	91007	100
1908	91008	100
1909	91009	100
#nang luong hub
1910	91010	100
1912	91012	100

# mat tien rua
1911	91011	100

#effect
1930	91030	100
1931	91031	100

#hat,mu
2001	15501	100	15502	100
2002	15503	100

#card
2010	15520	300	15521	300	15522	300
2011	15520	300
2012	15521	300
2013	15522	300

#card image
2050	15550	100
2051	15551	100
2052	15552	100
2053	15553	100


#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	500	501	502	503	599	505	504	506	507	508	509	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	1201	1202	1203	1204	1205	1206	1207	1208	1209	1210	430	431	432	433	434	435	436	437	438	439	440	441	510	511	442	443	1211	1212	1213	1214	1215	1216	512	513	514	515	480	481	482	483	516	517	518	519	1217	1218	1219	1220	446	447	484	485	448	449	450	451

#fly bar
91093	91093


# BRICK 		mat tien rua
2	601	650	1911	620	651	652
# brick doi
23	603
#hinh vuong mau gach
24	604
25	605
26	606
#hinh chu nhat mau xanh
28	608
29	609
30	610
#hinh chu nhat xanh la cay
31	611
32	612
33	613
#ong khoi
34	614
35	615
36	616
37	617
#khoi ong	

# QUESTION MARK BRICK 
22	602	620	650
# GOOMBA
3	701	702	703	704	705	706
# Mushroom
8	801	806
#LEAF 
13	802	804
#money
12	803

#Turle
9	901	902	903	904	905	906	907	908	909
#plant
10	1001	1002	1003	1004	1005	1006	1007	1008	1009	1010
#bulet
11	1101
#coin
14	1901	1902	1903	1904	1905	1906	1907	1908	1909	1910

#effect
1930	1930

#hat
1001	2001	2002

#card
1010	2010	2011	2012	2013
#card image
1050	2050	2051	2052	2053

#end game
91071	91071	100

[OBJECTS]
# type	x	y	ani_set_id	object_type
# type: 0 = Mario , 1 = Brick, 2 = Goomba

# MARIO

#0	1788.0	136	1
#0	548.0	136	1
#0	1147	136	1
0	102	10	1
#0	1411	164	1
#0	2160	250	1
#0	2261	20	1
#bullet
11	350	366	11

# GOOMBA
2	160	350	3
2	400	380	3
#2	565	400	3
#2	10	400	3
2	800	384	3
2	850	384	3

#plant 1
12	100	280	11
12	160	280	11
#plant 2
11	1800	680	11

#plant
10	357	400	10
10	1800	400	10
10	1867	400	10
# BRICK 

#tuong bao ngoai
#left
1	0	0	2	13
#top
1	0	0	2	14

# --- platform (hint: I created the list using Excel!) ----
1	0	116	2	15

#qua song
#1	367	81	2	16

#1	559	112	2	16
#1	591	64	2	16

#1	624	160	2	16
#1	751	97	2	16
#1	1088	144	2	16
#1	1200	80	2	16

#1	1375	111	2	16
#1	1407	95	2	16
#1	1551	64	2	16

#1	1775	96	2	16
#1	1744	144	2	16
#1	1791	176	2	16

#gach o nho
1	223	110	2	10
1	239	110	2	10
1	255	110	2	10
1	271	110	2	10

1	384	96	2	10
1	400	96	2	10
1	416	96	2	10
1	432	96	2	10
1	448	96	2	10

1	607	48	2	10
1	623	48	2	10
1	639	48	2	10
1	655	48	2	10

1	640	127	2	10
1	656	127	2	10

1	751	79	2	10

1	751	113	2	10

1	751	127	2	10
1	767	127	2	10
1	783	127	2	10
1	799	127	2	10

1	863	96	2	10

1	863	112	2	10

1	863	128	2	10

1	863	144	2	10
1	879	144	2	10
1	895	144	2	10

1	943	96	2	10

1	943	112	2	10
1	959	112	2	10

1	959	160	2	10
1	975	160	2	10
1	991	160	2	10
1	1007	160	2	10


1	1007	111	2	10
1	1023	111	2	10
1	1039	111	2	10
1	1055	111	2	10
1	1071	111	2	10

1	1168	144	2	10
1	1184	144	2	10
1	1200	144	2	10
1	1216	144	2	10

1	1231	48	2	10
1	1183	64	2	10
1	1199	64	2	10
1	1215	64	2	10
1	1228	64	2	10


1	1264	127	2	10
1	1280	127	2	10

1	1391	64	2	10
1	1407	64	2	10
1	1423	64	2	10

1	1535	48	2	10
1	1535	64	2	10

1	1535	128	2	10

1	1535	144	2	10


1	1535	160	2	10
1	1535	176	2	10
1	1535	192	2	10

1	1727	48	2	10
1	1244	64	2	10
1	1244	80	2	10

1	1775	128	2	10
1	1791	64	2	10
1	1807	64	2	10





#gach 1-2

#top
1	2078	464	2	6
#LEFT
1	2078	464	2	12
#right
1	2225	610	2
1	2241	593	2
1	2256	577	2
1	2273	561	2
1	2289	544	2
1	2304	528	2

1	2320	528	2
1	2336	528	2

1	2353	497	2
1	2353	511	2
#BOTTOM
1	1905	625	2	6



#money botton two
16	335	62	12	10
16	351	62	12	10
16	368	62	12	10

16	415	30	12	10
16	431	30	12	10
16	448	30	12	10

16	767	62	12	10
16	783	62	12	10
16	799	62	12	10

16	847	30	12	10
16	863	30	12	10
16	889	30	12	10

16	1328	47	12	10
16	1344	47	12	10
16	1360	47	12	10

16	1503	30	12	10
16	1503	46	12	10
16	1503	62	12	10
16	1503	78	12	10
16	1503	94	12	10
16	1503	110	12	10
16	1503	126	12	10
16	1503	142	12	10

16	1888	63	12	10
16	1904	63	12	10
16	1920	63	12	10

#flybar
174	368	81	91093	42
174	558	112	91093	42
174	562	63	91093	42
174	624	159	91093	42
174	753	96	91093	42
174	1088	144	91093	42
174	1201	80	91093	42
174	1376	110	91093	42
174	1407	94	91093	42
174	1551	63	91093	42
174	1775	96	91093	42
174	1743	114	91093	42
174	1792	175	91093	42


#coin
18	48	250	14


#col
120	0	0	11
#switch col
130	2251	109	11	1
130	2321	478	11	2

#CARD IMAGE
140	1	1	1050	1
140	1	1	1050	2
140	1	1	1050	3

#effect
#150	20	400	1930
#end game
172	2603	269	91071
#card
110	2685	331	1010

# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	2683	356	2	2680	2890	2
