449	10106	20	10107	20
#co duoi duong ong
450	10108	100
451	10109	100



#mario big bo sung
#mairio big cam rua walking
480	10072	100	10151	100
481	10073	100	10153	100

#mairio big cam rua run
482	10072	50	10151	50
483	10073	50	10153	50
484	10154	20	10155	20
485	10156	20	10157	20



#mario lua
#idle phai
1201	10201	100
#idle trai
1202	10202	100
#walking right
1203	10201	100	10203	100
#walking left
1204	10202	100	10204	100
#run right
1205	10201	100	10203	100	10205	100
#run left
1206	10202	100	10204	100	10206	100
#nhay phai trai
1207	10207	100
1208	10208	100
#nem dan phai trai
1209	10209	100	10210	100
1210	10211	100	10212	100
1211	10213	100
1212	10214	100
#da cham phai trai
1213	10215	100
1214	10216	100
#cam rua idle phai trai
1215	10217	100
1216	10218	100
#cam rua walking phai trai
1217	10217	100	10219	100
1218	10218	100	10220	100
#cam rua run phai trai
1219	10217	50	10219	50
1220	10218	50	10220	50



#walk right big
500	10001	100	10002	100	10003	100
#walk left big
501	10011	100	10012	100	10013	100


#walk right small
502	10021	100	10022	100	10023	100
#walk left small
503	10031	100	10032	100	10033	100
#nhay phai
504	10034	300	10034	300
#nhay trai
505	10024	200	10024	300
#RUN right small
506	10021	50	10022	50
#RUN left small
507	10031	50	10032	50
#die
599	10099	100
#mario an nam trai
508	10035	100	10036	100
# mario an nam phai
509	10037	100	10038	100
#mario phanh phai trai
510	10039	100
511	10040	100
#cam rua small idle
512	10041	100
513	10042	100
#da chan small
514	10043	100
515	10044	100
#mario small cam rua walking
516	10041	100	10045	100
517	10042	100	10046	100
#mario run cam rua small
518	10041	50	10045	50
519	10042	50	10046	50


# ==== BRICK =========
601	20001	100
#brick effect
650	20050	100	20051	100	20052	100	20052	100
651	91070	100
652	91072	100

#=====BRICK DOI ======
603	20002	100

# ==== QUESTION MARK BRICK =========
602	40001	100	40001	100	40002	100	40003	100	40004	100
618	40005	100
619	40006	100
620	40007	100

#hinh khoi
#hinh vuong mau gach
604	20004	100
605	20005	100
606	20006	100
#hinh chu nhat xanh
608	20007	100
609	20008	100
610	20009	100
#hinh chu nhat xanh la cay
611	20029	100
612	20030	100
613	20031	100
#ong khoi
614	20013	100
615	20014	100
616	20015	100
617	20016	100

# ==== GOOMBA  =========
# walk
701	30001	100	30002	100
# die
702	30003	100
# goomba red co canh
703	30011	100	30004	100	30012	100	30005	100
#co canh thap
704	30006	100	30007	100
#ko canh
705	30008	100	30009	100
#red die
706	30010	100


# Mushroom,leaf
801	50001	100
806	50007	100
802	50002	100
804	50006	100
#money
803	50003	100	50004	200	50005	150
#Turle
#rua xanh
901	60001	150	60002	150
902	60003	150	60004	150
903	60005	100
904	60005	100	60006	100
#rua xanh co canh
905	60007	70	60008	50	60009	50
#rua do ko canh
906	60010	100	60011	100
907	60012	100
908	60013	100
909	60014	100	60015	100

#plant
1001	70001	100
1002	70002	100
1003	70003	100
1004	70004	100
1005	70005	100
1006	70006	100
1007	70007	100
1008	70008	100
1009	70009	100
1010	70010	100



#bullet
1101	80001	100	80002	100	80003	100	80004	100

#coin
1901	91001	100
1902	91002	100
1903	91003	100
1904	91004	100
1905	91005	100
1906	91006	100
1907	91007	100
1908	91008	100
1909	91009	100
#nang luong hub
1910	91010	100
1912	91012	100

# mat tien rua
1911	91011	100

#effect
1930	91030	100
1931	91031	100

#hat,mu
2001	15501	100	15502	100
2002	15503	100

#card
2010	15520	300	15521	300	15522	300
2011	15520	300
2012	15521	300
2013	15522	300

#card image
2050	15550	100
2051	15551	100
2052	15552	100
2053	15553	100


#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# MARIO
1	400	401	402	403	500	501	502	503	599	505	504	506	507	508	509	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	1201	1202	1203	1204	1205	1206	1207	1208	1209	1210	430	431	432	433	434	435	436	437	438	439	440	441	510	511	442	443	1211	1212	1213	1214	1215	1216	512	513	514	515	480	481	482	483	516	517	518	519	1217	1218	1219	1220	446	447	484	485	448	449	450	451


# BRICK 		mat tien rua
2	601	650	1911	620	651	652
# brick doi
23	603
#hinh vuong mau gach
24	604
25	605
26	606
#hinh chu nhat mau xanh
28	608
29	609
30	610
#hinh chu nhat xanh la cay
31	611
32	612
33	613
#ong khoi
34	614
35	615
36	616
37	617
#khoi ong	

# QUESTION MARK BRICK 
22	602	620	650
# GOOMBA
3	701	702	703	704	705	706
# Mushroom
8	801	806
#LEAF 
13	802	804
#money
12	803

#Turle
9	901	902	903	904	905	906	907	908	909
#plant
10	1001	1002	1003	1004	1005	1006	1007	1008	1009	1010
#bulet
11	1101
#coin
14	1901	1902	1903	1904	1905	1906	1907	1908	1909	1910

#effect
1930	1930

#hat
1001	2001	2002

#card
1010	2010	2011	2012	2013
#card image
1050	2050	2051	2052	2053

#end game
91071	91071	100

[OBJECTS]
# type	x	y	ani_set_id	object_type
# type: 0 = Mario , 1 = Brick, 2 = Goomba

# MARIO

#0	1788.0	136	1
#0	548.0	136	1
#0	1147	136	1
0	100	370	1
#0	1411	164	1
#0	2160	250	1
#0	2261	20	1
#bullet
11	350	366	11

# GOOMBA
2	160	350	3
2	400	380	3
#2	565	400	3
#2	10	400	3
2	800	384	3
2	850	384	3

#plant 1
12	100	280	11
12	160	280	11
#plant 2
11	1800	680	11

#plant
10	357	400	10
10	1800	400	10
10	1867	400	10
# BRICK 

#tuong bao ngoai
#left
1	0	0	2	13
#top
1	0	0	2	14

# --- platform (hint: I created the list using Excel!) ----
1	0	416	2	1
#1	16	416	2
#1	32	416	2
#1	48	416	2
#1	64	416	2
#1	80	416	2
#1	96	416	2
#1	112	416	2
#1	128	416	2
#1	144	416	2
#1	160	416	2
#1	176	416	2
#1	192	416	2
#1	208	416	2
#1	224	416	2
#1	240	416	2
#1	256	416	2
#1	272	416	2
#1	288	416	2
#1	304	416	2
#1	320	416	2
#1	336	416	2
#1	352	416	2
#1	368	416	2
#1	384	416	2
#1	400	416	2
#1	416	416	2
#1	432	416	2
#1	448	416	2
#1	464	416	2
#1	480	416	2
#1	496	416	2
#1	512	416	2
#1	528	416	2
#1	544	416	2
#1	560	416	2
#1	576	416	2
#1	592	416	2
#1	608	416	2
#gach doi
1	624	400	2	2
#1	640	400	23
#1	656	400	23
#1	672	400	23
#1	688	400	23
#1	704	400	23
#1	720	400	23
#1	736	400	23
#1	752	400	23
#1	768	400	23
#1	784	400	23
#1	800	400	23
#1	816	400	23
#1	832	400	23
#1	848	400	23
#1	864	400	23
#1	880	400	23
#1	896	400	23
#1	912	400	23
#1	928	400	23
#1	944	400	23
#1	960	400	23
#1	976	400	23
#1	992	400	23
#1	1008	400	23
#1	1024	400	23
#1	1040	400	23
#1	1056	400	23
#1	1072	400	23
#qua song
1	1152	416	2	3
#1	1168	416	2
#1	1184	416	2
#1	1200	416	2
#1	1216	416	2
#1	1232	416	2
#1	1248	416	2
#1	1264	416	2
#1	1280	416	2
#1	1296	416	2
#1	1312	416	2
#1	1328	416	2
#1	1344	416	2
#1	1360	416	2
#1	1376	416	2
#1	1392	416	2
#1	1408	416	2
#1	1424	416	2
#1	1440	416	2
#1	1456	416	2
#1	1472	416	2
#1	1488	416	2
#1	1504	416	2
#1	1520	416	2

1	1536	416	2	4
#1	1552	416	2
#1	1568	416	2
#1	1584	416	2

#qya song

1	1664	416	2	5
#1	1680	416	2
#1	1696	416	2
#1	1712	416	2
#1	1728	416	2
#1	1744	416	2
#1	1760	416	2
#1	1776	416	2
#1	1792	416	2
#1	1808	416	2
#1	1824	416	2
#1	1840	416	2
#1	1856	416	2
#1	1872	416	2
#1	1888	416	2
#1	1904	416	2
#1	1920	416	2
#1	1936	416	2
#1	1952	416	2
#1	1968	416	2
#1	1984	416	2
#1	2000	416	2
#1	2016	416	2
#1	2032	416	2
#1	2048	416	2
#1	2064	416	2
#1	2080	416	2
#1	2096	416	2
#1	2112	416	2
#1	2128	416	2
#1	2144	416	2
#1	2160	416	2
#1	2176	416	2
#1	2192	416	2
#1	2208	416	2
#1	2224	416	2
#1	2240	416	2


1	2256	416	2	6
#1	2272	416	2
#1	2288	416	2
#1	2304	416	2
#1	2320	416	2
#1	2336	416	2
#1	2352	416	2
#1	2368	416	2
#1	2384	416	2
#1	2400	416	2
#1	2416	416	2
#1	2432	416	2
#1	2448	416	2
#1	2464	416	2
#1	2480	416	2
#1	2496	416	2
#1	2512	416	2
#1	2528	416	2
#1	2544	416	2
#1	2560	416	2
#1	2576	416	2
#1	2592	416	2
#1	2608	416	2
#1	2624	416	2
#1	2640	416	2
#1	2656	416	2
#1	2672	416	2
#1	2688	416	2
#1	2704	416	2
#1	2720	416	2
#1	2736	416	2
#1	2752	416	2
#1	2768	416	2
#1	2784	416	2
#1	2800	416	2
1	2800	416	2	6
#gach 1-2

#top
1	2078	464	2	6
#LEFT
1	2078	464	2	12
#right
1	2225	610	2
1	2241	593	2
1	2256	577	2
1	2273	561	2
1	2289	544	2
1	2304	528	2

1	2320	528	2
1	2336	528	2

1	2353	497	2
1	2353	511	2
#BOTTOM
1	1905	625	2	6

#hinh khoi
#hinh vuong mau gach
4	240	368	24	1
#4	256	368	25
#4	272	368	26
#hinh chu nhat xanh da troi
4	272	336	28	1
#4	288	336	29
#4	304	336	30
#hinh chu nhat xanh la cay
4	400	368	31	2
#4	416	368	32
#4	432	368	32
#4	448	368	32
#4	464	368	33

#hinh chu nhat gach 2
4	464	336	24	3
#4	480	336	25
#4	496	336	25
#4	512	336	26
#hinh chu nhat xanh la cay 2
4	512	384	31	4
#4	528	384	32
#4	544	384	32
#4	560	384	32
#4	576	384	32
#4	592	384	33
#hinh chu nhat trang
4	512	304	31	3
#4	528	304	32
#4	544	304	32
#4	560	304	32

#ong khoi
1	352	368	2	7
#15	352	368	34
#15	352	400	34
#15	352	384	35
#1	368	384	36
#15	368	400	37
#1	368	368	37

#khoi tru 2
#hcn qua song
4	1264	384	31	5
#4	1280	384	32
#4	1296	384	32
#4	1312	384	32
#4	1328	384	31
#4	1344	384	32
#4	1360	384	32


4	1296	352	32	5
#4	1312	352	32
#4	1328	352	31
#4	1344	352	32
#4	1360	352	32
#4	1376	352	31
#4	1392	352	32

4	1328	320	31	5
#4	1344	320	32
#4	1360	320	32
#4	1376	320	31
#4	1392	320	32
#4	1408	320	32
#4	1424	320	32

4	2144	368	32	1
#4	2160	368	32
#4	2176	368	32

4	2176	272	32	1
#4	2192	272	32
#4	2208	272	32

//gach cong
1	1508	336	2
1	1520	336	2

1	1568	400	2
1	1584	400	2
1	1600	400	2
1	1584	384	2
1	1600	384	2
1	1600	368	2

1	1664	400	2
1	1680	400	2
1	1696	400	2
1	1664	384	2
1	1680	384	2
#1	1664	368	32

#gach tren khong
4	1312	144	32
4	1328	144	32
4	1344	144	32
4	1360	144	32

4	1312	224	32
4	1328	224	32
4	1344	224	32
4	1360	224	32

4	1440	128	32

#mat cuoi

#hat
100	2031	380	1001

#gach o nho
1	1952	400	2	10
1	1968	400	2	10
1	1984	400	2	10
1	2000	400	2	10
1	2016	400	2	10
1	2032	400	2	10
1	2048	400	2	10

1	2096	400	2	10
1	2112	400	2	10
1	2096	384	2	10

1	1968	384	2	10
1	1984	384	2	10
1	2000	384	2	10
1	2016	384	2	10
1	2032	384	2	10

1	1984	368	2	10
1	2000	368	2	10
1	2016	368	2	10
1	2032	368	2	11
#mat cuoi
4	1408	192	32
4	1424	192	32
4	1440	192	32
4	1456	192	32

4	1488	176	32
4	1504	176	32
4	1520	176	32
4	1536	176	32
4	1552	176	32
4	1568	176	32
4	1584	176	32
4	1600	176	32
4	1616	176	32
4	1632	176	32
4	1648	176	32
4	1664	176	32
4	1680	176	32

#ong khoi
1	1792	384	2	8
#1	1808	384	32
#1	1792	399	32
#1	1808	399	32

1	1856	368	2	7
#1	1872	368	32
#1	1856	384	32
#1	1872	384	32
#1	1856	400	32
#1	1872	400	32

#tru cao
#1	2800	368	2	7
1	2256	368	2	7
#1	2272	368	32
#1	2256	384	32
#1	2272	384	32
#1	2256	400	32
#1	2272	400	32

#1	2256	304	32	9
#1	2272	304	32
#1	2256	288	32
#1	2272	288	32
#1	2256	272	32
#1	2272	272	32
#1	2256	256	32
#1	2272	256	32
#1	2256	240	32
#1	2272	240	32
#1	2256	224	32
#1	2272	224	32
#1	2256	208	32
#1	2272	208	32
#1	2256	192	32
#1	2272	192	32
#1	2256	176	32
#1	2272	176	32
#1	2256	160	32
#1	2272	160	32
#1	2256	144	32
#1	2272	144	32
#1	2256	128	32
#1	2272	128	32
1	2256	112	2	9
#1	2272	112	32

1	2250	90	2


#ong khoi
1	2320	384	2	8
#1	2336	384	32
#1	2320	400	32
#1	2336	400	32



#BACK GROUND DIE // 
#15	352	368	34
#15	345	390	34
#15	385	390	34
#15	618	390	23
15	0	400	34

#BACK GROUND DIE rua //
15	2029	400	34
15	2029	384	34
#15	2133	384	34
#15	2133	400	34

#money
16	177	354	12	11
16	192	354	12	0
16	224	306	12	0

16	704	353	12	0

#money fly
16	1073	336	12	10
16	1102	304	12	10
16	1134	272	12	10
16	1168	239	12	10
16	1200	208	12	10

#money tren hcn
16	1327	96	12	10
16	1345	96	12	10
16	1365	96	12	10

16	1471	128	12	10
16	1490	128	12	10

16	1534	143	12	10
16	1552	143	12	10
16	1570	143	12	10
16	1589	143	12	10


16	1614	128	12	10
16	1633	128	12	10
16	1652	128	12	10
16	1671	128	12	10

16	1700	160	12	10
16	1730	126	12	10
16	1760	144	12	10
16	1808	112	12	10
16	1840	144	12	10

#money botton two
16	2182	496	12	10
16	2200	480	12	10
16	2220	480	12	10
16	2240	500	12	10
16	2240	520	12	10
16	2200	540	12	10
16	2220	540	12	10
16	2240	550	12	10
16	2240	570	12	10
16	2200	580	12	10
16	2220	580	12	10
16	2182	570	12	10

#16	240	304	12
# Mushroom
8	240	304	8	2
8	1472	368	8	2
8	1440	128	8	1

#8	260	306	8
#Leaf
17	656	384	13

#coin
18	48	250	14


# ---- question box group 1 --kiem tra xem vat pham la gi	
#1	100	74	2
#1	100	226	22
#14	84	396	22

# ---- question box group 2 ----
#1	160	74	2
14	416	320	22

14	176	352	22	0	1
14	192	352	22	0	1

# ---- brick group 3 ----
#1	220	74	2
14	224	304	22	0	1
14	240	304	22	0	2
# ---- brick group 4 ----
14	656	384	22
14	704	352	22

# ---- brick group 5 ----
14	1472	368	22
14	1440	129	22	1

#-----WALL TURLE
#13	506	368	22
#13	608	368	22

#13	1496	408	22


#13	2089	364	34
#13	2118	364	34
#BACK GROUND DIE mushroom
#13	656	374	34
13	1056	374	23






# Turle
3	570	350	9	2
3	1419	600	9	1
3	2819	600	9	1
3	3519	600	9	1
3	4919	600	9	1
#3	1419	150	9
#3	1419	100	9

#rua xanhs ko canH
3	1409	379	9	3

3	2096	209	9	2





#col
120	0	0	11
#switch col
130	2251	109	11	1
130	2321	478	11	2

#CARD IMAGE
140	1	1	1050	1
140	1	1	1050	2
140	1	1	1050	3

#effect
150	20	400	1930
#end game
172	2603	269	91071
#card
110	2685	331	1010

# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	2683	356	2	2680	2890	2
